Original Url,Title 1,Meta Description 1,H1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34550626/converts/tyc-sports,"TyC Sports - ""Converts ""","Web Film Converts  for TyC Sports by Mercado McCann - A story of infidelity to the jersey.

A research made by the most popular sports channel in Argentina...","TyC Sports - ""Converts """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34550641/vous-etonner-sports-dhiver/club-med,"Club Med - ""Vous Etonner (sports d'hiver)""",Television & Cinema Vous Etonner (sports d'hiver) for Club Med by Fred & Farid Paris,"Club Med - ""Vous Etonner (sports d'hiver)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551226/shoepon-01/salomon,"Salomon - ""Shoepon 01""",Digital Shoepon 01 for Salomon by Serviceplan France - For sportsbrand Salomon we developed a completely novel promotion – the shoepon. Following the...,"Salomon - ""Shoepon 01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551227/shoepon-04/salomon,"Salomon - ""Shoepon 04""",Digital Shoepon 04 for Salomon by Serviceplan France - For sportsbrand Salomon we developed a completely novel promotion – the shoepon. Following the...,"Salomon - ""Shoepon 04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551319/sport-idents-summer-campaign/tv-station,"TV Station - ""Sport Idents Summer Campaign""","Television Sport Idents Summer Campaign for TV Station by Alpenblick - New TV idents for the ZDF sport channel. 7 different sports, 37 atheltes, 7 location...","TV Station - ""Sport Idents Summer Campaign""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551506/shoepon/salomon,"Salomon - ""Shoepon""",Digital Shoepon for Salomon by Serviceplan Group - Shoepon – the first shoe that is also a coupon. It rewards you for doing sports – with a Sky...,"Salomon - ""Shoepon""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551636/this-is-our-ice/minnesota-wild,"Minnesota Wild - ""This Is Our Ice""",Web Film This Is Our Ice for Minnesota Wild by ICF Olson,"Minnesota Wild - ""This Is Our Ice""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551733/name-swap/amnesty-international,"Amnesty International - ""Name Swap """,Case Study Name Swap  for Amnesty International - Amnesty International put the name of a political prisoner on the jersey of a famous athlete. Name Swap i...,"Amnesty International - ""Name Swap """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551808/porsche-718-boxster/porsche,"Porsche - ""Porsche 718 Boxster""",Web Film Porsche 718 Boxster for Porsche by Kemper Kommunikation GmbH,"Porsche - ""Porsche 718 Boxster""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551831/alex-ea-sports-fifa18/coca-cola,"Coca Cola - ""Alex – EA Sports FIFA18""",Gaming Alex – EA Sports FIFA18 for Coca Cola,"Coca Cola - ""Alex – EA Sports FIFA18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551930/start-today/barclaycard-start-today,"Barclaycard Start Today - ""Start Today""",Web Film Start Today for Barclaycard Start Today by Iris,"Barclaycard Start Today - ""Start Today""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551931/the-tango-league-3/adidas,"adidas - ""The Tango League 3""",Print The Tango League 3 for adidas by Iris,"adidas - ""The Tango League 3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551933/the-tango-league-4/adidas,"adidas - ""The Tango League 4""",Print The Tango League 4 for adidas by Iris,"adidas - ""The Tango League 4""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34551934/the-tango-league-7/adidas,"adidas - ""The Tango League 7""",Print The Tango League 7 for adidas by Iris,"adidas - ""The Tango League 7""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34552237/compost/compost-magazine,"COMPOST Magazine - ""COMPOST""","Print COMPOST for COMPOST Magazine - COMPOST Is a general interest magazine that gathers diverse material:
essays, sports, comics, crafts, interviews, trav...","COMPOST Magazine - ""COMPOST""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34552540/adidas-running-green-light-run-tokyo/adidas,"adidas - ""adidas running Green Light Run Tokyo""","Case Study adidas running Green Light Run Tokyo for adidas by TBWA\HAKUHODO - GREEN LIGHT RUN is an urban marathon race, where the runner doesn’t hav...","adidas - ""adidas running Green Light Run Tokyo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34552579/wear-the-rose/o2,"O2 - ""Wear the Rose""",Digital Wear the Rose for O2 by Havas Media Group,"O2 - ""Wear the Rose""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34552600/need-for-speed/ea-sports-need-for-speed,"EA Sports Need for Speed - ""Need for Speed""",Case Study Need for Speed for EA Sports Need for Speed by Havas Media Group,"EA Sports Need for Speed - ""Need for Speed""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34552632/more-than-a-game/ea-sports-fifa18,"EA Sports FIFA18 - ""More Than a Game""",Television More Than a Game for EA Sports FIFA18 by adam&eveDDB - The commercial showcases how skills and ideas flow from EA SPORTS FIFA into both football...,"EA Sports FIFA18 - ""More Than a Game""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34553700/parimatch-epic-battle/parimatch,"Parimatch - ""Parimatch Epic Battle""","Television Parimatch Epic Battle for Parimatch by Electric Sheep Film - The idea is based on a metaphor which essence says that sport, first of all, is a c...","Parimatch - ""Parimatch Epic Battle""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34553780/the-beautiful-game/iphone,"iPhone - ""The Beautiful Game""",Television & Cinema The Beautiful Game for iPhone by TBWA\Media Arts Lab,"iPhone - ""The Beautiful Game""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34553797/uhd-vanity-kit/bt-sport,"BT Sport - ""UHD VANITY KIT""",Print UHD VANITY KIT for BT Sport by AMV BBDO - BT Sport now showcases sport in Ultra HD. We wanted to let our current subscribers and new customers know t...,"BT Sport - ""UHD VANITY KIT""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34553970/heretocreate/adidas,"adidas - ""#HereToCreate""","Digital #HereToCreate for adidas by Cheil India - With the FIFA U-17 World Cup starting in India from October 6th, adidas’ new campaign showcases how...","adidas - ""#HereToCreate""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34554057/rio-olympics/samsung-mobile,"Samsung Mobile - ""Rio Olympics""",Case Study Rio Olympics for Samsung Mobile by Big Spaceship,"Samsung Mobile - ""Rio Olympics""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34554280/fueling-fitness-fanatics-with-clean-nutrition/garden-of-life,"Garden of Life - ""Fueling Fitness Fanatics with Clean Nutrition""","Public Relations Fueling Fitness Fanatics with Clean Nutrition for Garden of Life by Carmichael Lynch Relate - Challenge

Sport supplements can be a dirty...","Garden of Life - ""Fueling Fitness Fanatics with Clean Nutrition""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34555065/wow-girls-lab/taiwan-wacoal,"Taiwan Wacoal - ""Wow Girls’ Lab""","Web Film Wow Girls’ Lab for Taiwan Wacoal by X-Line - We compared women’s breasts as cute animals. 
 In the form of experiment, through different exercises...","Taiwan Wacoal - ""Wow Girls’ Lab""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34556045/sports-experts-the-ghosts-of-the-forum/sports-experts,"Sports Experts - ""Sports Experts - The Ghosts of the Forum""",Branded Content Sports Experts - The Ghosts of the Forum for Sports Experts by Rethink Communications Inc. - The Montreal Canadiens is one of the most awar...,"Sports Experts - ""Sports Experts - The Ghosts of the Forum""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34556642/beauty-box/bt-sport,"BT Sport - ""Beauty Box""",Case Study Beauty Box for BT Sport by AMV BBDO - BT Sport now showcases sport in Ultra HD. We wanted to let our current subscribers and new customers know...,"BT Sport - ""Beauty Box""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34557/locker-room-interview/budweiser,"Budweiser - ""Locker Room Interview""",Television Locker Room Interview for Budweiser by Downtown Partners - True.,"Budweiser - ""Locker Room Interview""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34557295/bmw-get-out-there/bmw-x3-with-xdrive,"BMW X3 with xDrive - ""BMW Get Out There""",Cinema BMW Get Out There for BMW X3 with xDrive by Moving Adventures Medien - Get Out There,"BMW X3 with xDrive - ""BMW Get Out There""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34557824/want-it-all/nike-basketball-league,"Nike Basketball League - ""Want It All""",Television Want It All for Nike Basketball League by Wieden + Kennedy,"Nike Basketball League - ""Want It All""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558093/melbourne-a-twist-at-every-turn/visit-victoria,"Visit Victoria - ""Melbourne. A Twist At Every Turn """,Television & Cinema Melbourne. A Twist At Every Turn  for Visit Victoria by Clemenger BBDO Melbourne - Melbourne is a city with a twist at every turn. Down...,"Visit Victoria - ""Melbourne. A Twist At Every Turn """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558131/you-cant-guarantee-a-win-but-you-can-guarantee-a-fight-1/nike,"Nike - ""You Can't Guarantee a Win, but You Can Guarantee a Fight 1""","Print You Can't Guarantee a Win, but You Can Guarantee a Fight 1 for Nike by Wieden + Kennedy - Just Do It","Nike - ""You Can't Guarantee a Win, but You Can Guarantee a Fight 1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558139/you-cant-guarantee-a-win-but-you-can-guarantee-a-fight-2/nike,"Nike - ""You can’t guarantee a win, but you can guarantee a fight 2""","Print You can’t guarantee a win, but you can guarantee a fight 2 for Nike by Wieden + Kennedy","Nike - ""You can’t guarantee a win, but you can guarantee a fight 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558143/you-cant-guarantee-a-win-but-you-can-guarantee-a-fight-3/nike,"Nike - ""You can’t guarantee a win, but you can guarantee a fight 3""","Print You can’t guarantee a win, but you can guarantee a fight 3 for Nike by Wieden + Kennedy","Nike - ""You can’t guarantee a win, but you can guarantee a fight 3""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558144/you-cant-guarantee-a-win-but-you-can-guarantee-a-fight-4/nike,"Nike - ""You can’t guarantee a win, but you can guarantee a fight 4""","Print You can’t guarantee a win, but you can guarantee a fight 4 for Nike by Wieden + Kennedy","Nike - ""You can’t guarantee a win, but you can guarantee a fight 4""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558145/you-cant-guarantee-a-win-but-you-can-guarantee-a-fight-5/nike,"Nike - ""You can’t guarantee a win, but you can guarantee a fight 5""","Print You can’t guarantee a win, but you can guarantee a fight 5 for Nike by Wieden + Kennedy","Nike - ""You can’t guarantee a win, but you can guarantee a fight 5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558148/buffalo-wild-wings-presents-the-red-zone/buffalo-wild-wings,"Buffalo Wild Wings - ""Buffalo Wild Wings Presents - The Red Zone""",Web Film Buffalo Wild Wings Presents - The Red Zone for Buffalo Wild Wings by The Marketing Arm,"Buffalo Wild Wings - ""Buffalo Wild Wings Presents - The Red Zone""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558344/reinventing-the-athlete-tour/nike,"Nike - ""Reinventing The Athlete Tour""",Digital Reinventing The Athlete Tour for Nike by Mindshare China - KD issued his challenge: to play with China's top NBA2K Online player in the game and on...,"Nike - ""Reinventing The Athlete Tour""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558559/heaven-sent-the-documentary/stride-gum,"Stride Gum - ""Heaven Sent The Documentary""","Print Heaven Sent The Documentary for Stride Gum by Amusement Park Entertainment - ""Heaven Sent, The Documentary” chronicles the highs and lows, twists and...","Stride Gum - ""Heaven Sent The Documentary""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558686/remake-the-boxer/sting,"Sting - ""Remake The Boxer""",Web Film Remake The Boxer for Sting by BBDO Pakistan - With an impeccable career of 31 wins and the title of world’s youngest Olympic boxing medalist...,"Sting - ""Remake The Boxer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558767/olympops/animade,"Animade - ""Olympops""",Digital Olympops for Animade by Mutant Jukebox - The sound design for this animation was commissioned as a self promotion piece for the animation studio th...,"Animade - ""Olympops""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558797/audi-logo-switch/audi,"Audi - ""Audi Logo Switch""",Case Study Audi Logo Switch for Audi by Åkestam Holst - Audi has been a proud sponsor of alpine racing for 20 years. But during the biggest alpine event of...,"Audi - ""Audi Logo Switch""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558808/brazil-vs-chile-world-cup-qualifiers-game/sportv,"SporTV - ""Brazil vs. Chile World Cup Qualifiers Game""","Television Brazil vs. Chile World Cup Qualifiers Game for SporTV by J. Walter Thompson Brazil - In the last round of the qualifiers for the next World Cup,...","SporTV - ""Brazil vs. Chile World Cup Qualifiers Game""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34558819/date-2/abarth,"Abarth - ""Date 2""","Web Film Date 2 for Abarth by Saatchi & Saatchi -  
Lova get some quality time with the two chosen candidates while Joakim Darbom put the sports car t...","Abarth - ""Date 2""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559003/the-autonomous-broadcast-network/the-autonomous-broadcast-network,"The Autonomous Broadcast Network - ""The Autonomous Broadcast Network""","Television & Cinema The Autonomous Broadcast Network for The Autonomous Broadcast Network by R/GA - ShotTracker®, the provider of automatic real-time perfo...","The Autonomous Broadcast Network - ""The Autonomous Broadcast Network""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559182/snickers-live-super-bowl-ad-125s/snickers,"Snickers - ""Snickers Live Super Bowl Ad (125s)""","Case Study Snickers Live Super Bowl Ad (125s) for Snickers by BBDO New York - When Snickers and BBDO decided to broadcast a big Super Bowl ad live, they br...","Snickers - ""Snickers Live Super Bowl Ad (125s)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559184/fans-of-love-110s/love-has-no-labels,"Love Has No Labels - ""Fans of Love (110s)""","Case Study Fans of Love (110s) for Love Has No Labels by R/GA - The Love Has No Labels campaign targets all Americans and aims to combat bias, by flooding...","Love Has No Labels - ""Fans of Love (110s)""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559282/they-call-us-leeuwinnen/nike-women,"Nike Women - ""They Call Us Leeuwinnen""","Case Study They Call Us Leeuwinnen for Nike Women by Wieden + Kennedy Amsterdam - Ahead of the UEFA Women’s European Championship, the Royal Dutch Football...","Nike Women - ""They Call Us Leeuwinnen""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559308/friday-night-ale/customink,"CustomInk - ""Friday Night Ale""",Television Friday Night Ale for CustomInk by The Many - You know that well-used ‘Springfield University 10k Fun Run’ t-shirt that you refuse to get rid of?...,"CustomInk - ""Friday Night Ale""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559477/rebuild/hospital-for-special-surgery,"Hospital For Special Surgery - ""Rebuild""","Print Rebuild for Hospital For Special Surgery by IPNY, Inc. - How do you make the nation’s top-ranked hospital for orthopedics and rheumatology a destinat...","Hospital For Special Surgery - ""Rebuild""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559478/tendons/hospital-for-special-surgery,"Hospital For Special Surgery - ""Tendons""","Print Tendons for Hospital For Special Surgery by IPNY, Inc. - How do you make the nation’s top-ranked hospital for orthopedics and rheumatology a destinat...","Hospital For Special Surgery - ""Tendons""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559534/winter-croc-adventures/lacoste,"Lacoste - ""Winter Croc Adventures""","Case Study Winter Croc Adventures for Lacoste by MNSTR - A MODERN STORY OF CHRISTMAS TALES
We are playing with the iconic Lacoste crocodile and offer a con...","Lacoste - ""Winter Croc Adventures""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.adforum.com/creative-work/ad/player/34559675/the-more-you-sweat-the-more-you-get/sports-experts,"Sports Experts - ""The more you sweat, the more you get""","Web Film The more you sweat, the more you get for Sports Experts by Rethink - Given the chance, most people will take the escalator instead of the stairs o...","Sports Experts - ""The more you sweat, the more you get""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
